Host Id,Host Since,Neighbourhood,Zipcode,Property Type,Room Type,Beds,Price,Number of Records,Number Of Reviews,Review Scores Rating
3446510,2012-09-02,Brooklyn,11207.0,Apartment,Private room,1.0,65,1,10,100.0
3447539,2012-09-02,Manhattan,10033.0,Apartment,Private room,1.0,59,1,9,89.0
3447687,2012-09-02,Brooklyn,11237.0,Apartment,Private room,1.0,100,1,20,88.0
3448931,2012-09-02,Brooklyn,11205.0,Apartment,Entire home/apt,1.0,200,1,3,100.0
3449544,2012-09-02,Queens,11377.0,Apartment,Private room,1.0,60,1,1,80.0
3451491,2012-09-02,Manhattan,10011.0,Apartment,Entire home/apt,2.0,225,1,5,96.0
3452398,2012-09-02,Brooklyn,11226.0,Apartment,Private room,1.0,70,1,2,100.0
3453049,2012-09-02,Queens,11105.0,Apartment,Private room,1.0,60,1,3,73.0
3455888,2012-09-03,Brooklyn,11213.0,Apartment,Private room,1.0,85,1,18,96.0
3456748,2012-09-03,Manhattan,10001.0,Apartment,Entire home/apt,2.0,550,1,1,80.0
3457418,2012-09-03,Brooklyn,11217.0,Apartment,Private room,1.0,80,1,19,97.0
3459240,2012-09-03,Manhattan,10009.0,Apartment,Entire home/apt,2.0,229,1,88,91.0
3459895,2012-09-03,Manhattan,10012.0,Apartment,Entire home/apt,1.0,198,1,7,89.0
3460142,2012-09-03,Manhattan,10009.0,Apartment,Private room,1.0,88,1,60,91.0
3460190,2012-09-03,Brooklyn,11205.0,Apartment,Private room,1.0,95,1,33,98.0
3462232,2012-09-03,Manhattan,10002.0,Apartment,Entire home/apt,1.0,215,1,22,99.0
3463020,2012-09-03,Brooklyn,11205.0,Apartment,Entire home/apt,2.0,180,1,6,84.0
3465474,2012-09-04,Brooklyn,11218.0,Apartment,Private room,1.0,65,1,4,100.0
3469592,2012-09-04,Brooklyn,11238.0,Apartment,Private room,1.0,48,1,4,79.0
3469746,2012-09-04,Manhattan,10009.0,Apartment,Private room,1.0,80,1,89,91.0
3469936,2012-09-04,Brooklyn,11222.0,Apartment,Entire home/apt,2.0,195,1,11,96.0
3470239,2012-09-04,Manhattan,10003.0,Apartment,Entire home/apt,1.0,250,1,8,88.0
3470244,2012-09-04,Manhattan,10009.0,Apartment,Entire home/apt,1.0,230,1,7,97.0
3471132,2012-09-04,Manhattan,10025.0,Apartment,Entire home/apt,1.0,150,1,2,100.0
3471761,2012-09-04,Brooklyn,11221.0,Apartment,Entire home/apt,2.0,129,1,21,91.0
3472623,2012-09-04,Brooklyn,11238.0,Apartment,Entire home/apt,2.0,125,1,1,100.0
3472794,2012-09-04,Brooklyn,11209.0,Apartment,Shared room,1.0,50,1,6,100.0
3473330,2012-09-04,Manhattan,10016.0,Apartment,Entire home/apt,1.0,150,1,4,95.0
3473471,2012-09-04,Brooklyn,11238.0,Apartment,Entire home/apt,1.0,175,1,1,80.0
3473712,2012-09-04,Manhattan,10011.0,Apartment,Private room,1.0,143,1,34,99.0
3475005,2012-09-04,Queens,11429.0,Apartment,Entire home/apt,2.0,79,1,61,97.0
3475390,2012-09-05,Manhattan,10014.0,Apartment,Private room,1.0,200,1,1,100.0
3475483,2012-09-05,Brooklyn,11222.0,Apartment,Entire home/apt,1.0,185,1,1,100.0
3478511,2012-09-05,Manhattan,10023.0,Apartment,Entire home/apt,1.0,160,1,1,100.0
3479796,2012-09-05,Brooklyn,11216.0,Apartment,Entire home/apt,2.0,125,1,1,100.0
3480350,2012-09-05,Manhattan,10002.0,Apartment,Entire home/apt,1.0,150,1,24,93.0
3481173,2012-09-05,Manhattan,10023.0,Apartment,Entire home/apt,1.0,150,1,13,98.0
3481965,2012-09-05,Manhattan,10012.0,Apartment,Private room,1.0,90,1,2,90.0
3482583,2012-09-05,Manhattan,10002.0,Apartment,Entire home/apt,1.0,150,1,4,95.0
3483450,2012-09-05,Brooklyn,11233.0,Apartment,Entire home/apt,2.0,185,1,4,87.0
3483477,2012-09-05,Brooklyn,11234.0,House,Private room,1.0,85,1,1,100.0
3483960,2012-09-05,Manhattan,10002.0,Apartment,Private room,1.0,100,1,27,97.0
3485348,2012-09-05,Queens,11105.0,Apartment,Entire home/apt,1.0,100,1,3,93.0
3488814,2012-09-06,Brooklyn,11217.0,Apartment,Entire home/apt,1.0,150,1,2,100.0
3489610,2012-09-06,Manhattan,10003.0,Apartment,Entire home/apt,1.0,190,1,1,80.0
3491682,2012-09-06,Manhattan,10019.0,Apartment,Entire home/apt,2.0,199,1,1,100.0
3492005,2012-09-06,Manhattan,10002.0,Apartment,Private room,1.0,75,1,71,98.0
3493067,2012-09-06,Brooklyn,11225.0,Apartment,Entire home/apt,1.0,75,1,102,90.0
3494254,2012-09-06,Brooklyn,11205.0,Apartment,Entire home/apt,1.0,180,1,5,75.0
3494371,2012-09-06,Brooklyn,11211.0,Apartment,Entire home/apt,1.0,195,1,2,100.0
3494604,2012-09-06,Brooklyn,11237.0,Apartment,Entire home/apt,2.0,199,1,55,87.0
3494779,2012-09-06,Manhattan,10002.0,Apartment,Entire home/apt,2.0,500,1,9,91.0
3494886,2012-09-06,Manhattan,10032.0,Apartment,Private room,1.0,65,1,6,93.0
3495794,2012-09-06,Brooklyn,11221.0,House,Private room,1.0,50,1,5,96.0
3496628,2012-09-07,Manhattan,10024.0,Apartment,Entire home/apt,2.0,209,1,2,94.0
3500279,2012-09-07,Brooklyn,11238.0,Apartment,Entire home/apt,1.0,130,1,13,100.0
3502114,2012-09-07,Manhattan,10031.0,Apartment,Entire home/apt,3.0,180,1,16,94.0
3502332,2012-09-07,Manhattan,10039.0,Apartment,Private room,1.0,100,1,5,100.0
3502638,2012-09-07,Manhattan,10128.0,Apartment,Entire home/apt,3.0,300,1,24,95.0
3503787,2012-09-07,Manhattan,10002.0,Apartment,Entire home/apt,1.0,150,1,2,60.0
3504214,2012-09-07,Manhattan,10016.0,Apartment,Entire home/apt,3.0,298,1,15,89.0
3504219,2012-09-07,Manhattan,10009.0,Apartment,Entire home/apt,2.0,270,1,40,89.0
3504253,2012-09-07,Brooklyn,11217.0,Apartment,Entire home/apt,1.0,135,1,9,93.0
3504601,2012-09-08,Manhattan,10001.0,Apartment,Private room,1.0,190,1,1,100.0
3506806,2012-09-08,Manhattan,10019.0,Apartment,Entire home/apt,1.0,190,1,3,90.0
3509872,2012-09-08,Manhattan,10040.0,Apartment,Entire home/apt,1.0,105,1,52,96.0
3510301,2012-09-08,Brooklyn,11249.0,Loft,Entire home/apt,1.0,399,1,18,96.0
3510380,2012-09-08,Manhattan,10012.0,Apartment,Entire home/apt,1.0,280,1,25,87.0
3514775,2012-09-09,Brooklyn,11201.0,Apartment,Entire home/apt,2.0,150,1,5,80.0
3515868,2012-09-09,Brooklyn,11237.0,Apartment,Shared room,1.0,39,1,2,100.0
3518418,2012-09-09,Manhattan,10012.0,Apartment,Private room,1.0,75,1,10,76.0
3518697,2012-09-09,Brooklyn,11238.0,Apartment,Entire home/apt,1.0,150,1,2,90.0
3518968,2012-09-09,Manhattan,10002.0,Apartment,Entire home/apt,2.0,208,1,48,82.0
3519811,2012-09-09,Manhattan,10012.0,Apartment,Entire home/apt,2.0,135,1,8,71.0
3520417,2012-09-09,Manhattan,10013.0,Apartment,Entire home/apt,1.0,165,1,16,89.0
3521861,2012-09-10,Manhattan,10009.0,Apartment,Private room,1.0,130,1,3,73.0
3524653,2012-09-10,Brooklyn,11211.0,Apartment,Private room,1.0,84,1,2,100.0
3525826,2012-09-10,Manhattan,10033.0,Apartment,Private room,1.0,50,1,22,72.0
3526373,2012-09-10,Brooklyn,11237.0,Apartment,Entire home/apt,1.0,99,1,12,91.0
3526938,2012-09-10,Manhattan,10025.0,Apartment,Entire home/apt,2.0,140,1,19,98.0
3531238,2012-09-10,Brooklyn,11217.0,Apartment,Entire home/apt,1.0,160,1,47,97.0
3531317,2012-09-10,Brooklyn,11207.0,House,Entire home/apt,5.0,180,1,26,90.0
3531344,2012-09-10,Brooklyn,11237.0,Apartment,Entire home/apt,2.0,150,1,1,100.0
3531586,2012-09-10,Manhattan,10023.0,Apartment,Entire home/apt,1.0,165,1,7,97.0
3532592,2012-09-11,Queens,11106.0,Apartment,Entire home/apt,1.0,127,1,10,95.0
3536340,2012-09-11,Brooklyn,11222.0,Apartment,Private room,1.0,70,1,1,100.0
3537197,2012-09-11,Manhattan,10003.0,Loft,Entire home/apt,1.0,117,1,2,100.0
3538661,2012-09-11,Brooklyn,11211.0,Apartment,Private room,1.0,100,1,9,98.0
3540041,2012-09-11,Brooklyn,11215.0,Apartment,Entire home/apt,1.0,179,1,26,90.0
3540714,2012-09-11,Manhattan,10013.0,Apartment,Entire home/apt,1.0,450,1,4,100.0
3540748,2012-09-11,Manhattan,10128.0,Apartment,Entire home/apt,1.0,400,1,10,92.0
3541051,2012-09-11,Manhattan,10025.0,Apartment,Entire home/apt,2.0,350,1,4,100.0
3541525,2012-09-11,Brooklyn,11237.0,Apartment,Private room,1.0,99,1,50,93.0
3541643,2012-09-11,Manhattan,10019.0,Apartment,Entire home/apt,1.0,160,1,41,96.0
3541932,2012-09-11,Brooklyn,11222.0,Apartment,Entire home/apt,1.0,130,1,1,100.0
3542342,2012-09-11,Manhattan,10024.0,Apartment,Entire home/apt,2.0,200,1,2,100.0
3542371,2012-09-11,Manhattan,10014.0,Apartment,Private room,1.0,175,1,12,98.0
3542562,2012-09-11,Manhattan,10002.0,Apartment,Entire home/apt,2.0,99,1,2,60.0
3542990,2012-09-11,Manhattan,10011.0,Apartment,Entire home/apt,1.0,220,1,23,94.0
3543011,2012-09-11,Brooklyn,11215.0,Apartment,Private room,1.0,75,1,39,98.0
3543050,2012-09-11,Manhattan,10012.0,Apartment,Entire home/apt,1.0,179,1,3,100.0
3543093,2012-09-11,Manhattan,10002.0,Apartment,Entire home/apt,1.0,160,1,3,90.0
3546135,2012-09-12,Queens,11432.0,House,Entire home/apt,1.0,63,1,36,97.0
3547817,2012-09-12,Brooklyn,11211.0,Loft,Entire home/apt,1.0,240,1,3,100.0
3548480,2012-09-12,Manhattan,10003.0,Apartment,Entire home/apt,1.0,250,1,5,100.0
3549531,2012-09-12,Brooklyn,11226.0,Apartment,Private room,1.0,66,1,13,93.0
3549639,2012-09-12,Manhattan,10002.0,Apartment,Private room,1.0,140,1,1,100.0
3550417,2012-09-12,Manhattan,10001.0,Apartment,Entire home/apt,2.0,300,1,30,83.0
3552383,2012-09-12,Manhattan,10019.0,Apartment,Entire home/apt,1.0,179,1,12,93.0
3554157,2012-09-13,Manhattan,10030.0,Apartment,Private room,1.0,90,1,4,90.0
3558158,2012-09-13,Brooklyn,11205.0,Apartment,Private room,1.0,130,1,44,86.0
3558175,2012-09-13,Manhattan,10011.0,Apartment,Entire home/apt,1.0,215,1,17,96.0
3558557,2012-09-13,Brooklyn,11211.0,Apartment,Entire home/apt,2.0,100,1,2,90.0
3558763,2012-09-13,Manhattan,10004.0,Apartment,Entire home/apt,2.0,300,1,5,96.0
3558909,2012-09-13,Brooklyn,11217.0,Apartment,Entire home/apt,2.0,159,1,1,80.0
3560299,2012-09-13,Brooklyn,11211.0,Apartment,Private room,1.0,100,1,1,40.0
3560446,2012-09-13,Brooklyn,11211.0,Apartment,Entire home/apt,1.0,150,1,6,93.0
3561489,2012-09-13,Manhattan,10009.0,Other,Entire home/apt,1.0,66,1,81,94.0
3561976,2012-09-13,Queens,11377.0,Apartment,Private room,1.0,70,1,10,92.0
3561989,2012-09-13,Brooklyn,11211.0,Apartment,Private room,1.0,68,1,3,73.0
3562322,2012-09-13,Brooklyn,11216.0,House,Private room,1.0,30,1,5,93.0
3562337,2012-09-13,Brooklyn,11218.0,House,Private room,1.0,86,1,13,96.0
3562864,2012-09-13,Manhattan,10028.0,Apartment,Private room,1.0,109,1,46,94.0
3563235,2012-09-13,Manhattan,10009.0,Apartment,Private room,1.0,90,1,6,87.0
3563303,2012-09-13,Manhattan,10023.0,Apartment,Entire home/apt,2.0,195,1,2,90.0
3563304,2012-09-13,Brooklyn,11216.0,Apartment,Entire home/apt,2.0,120,1,17,95.0
3568184,2012-09-14,Manhattan,10012.0,Apartment,Entire home/apt,1.0,240,1,15,89.0
3568933,2012-09-14,Brooklyn,11232.0,Apartment,Entire home/apt,1.0,115,1,23,96.0
3570170,2012-09-14,Manhattan,10012.0,Apartment,Private room,1.0,95,1,1,100.0
3570836,2012-09-14,Manhattan,10014.0,Apartment,Entire home/apt,2.0,179,1,69,87.0
3571616,2012-09-14,Manhattan,10018.0,Apartment,Entire home/apt,3.0,290,1,4,80.0
3571821,2012-09-14,Brooklyn,11205.0,Apartment,Shared room,1.0,36,1,46,91.0
3571851,2012-09-14,Brooklyn,11201.0,Apartment,Entire home/apt,2.0,150,1,50,90.0
3572050,2012-09-14,Manhattan,10036.0,Apartment,Entire home/apt,2.0,99,1,70,81.0
3575377,2012-09-15,Manhattan,10026.0,Apartment,Entire home/apt,1.0,150,1,3,100.0
3576466,2012-09-15,Manhattan,10036.0,Apartment,Private room,1.0,100,1,43,95.0
3577110,2012-09-15,Manhattan,10019.0,Apartment,Private room,1.0,160,1,5,88.0
3577509,2012-09-15,Brooklyn,11221.0,House,Entire home/apt,1.0,90,1,106,98.0
3577848,2012-09-15,Manhattan,10040.0,Apartment,Entire home/apt,1.0,50,1,29,92.0
3578009,2012-09-15,Queens,11101.0,Apartment,Entire home/apt,2.0,200,1,4,80.0
3578165,2012-09-15,Manhattan,10033.0,Apartment,Private room,1.0,75,1,11,98.0
3578660,2012-09-15,Manhattan,10014.0,Apartment,Private room,1.0,99,1,12,95.0
3579116,2012-09-15,Manhattan,10014.0,Loft,Entire home/apt,1.0,175,1,4,100.0
3579679,2012-09-15,Manhattan,10003.0,Apartment,Entire home/apt,2.0,289,1,23,92.0
3586177,2012-09-16,Manhattan,10002.0,Apartment,Shared room,2.0,45,1,6,93.0
3588028,2012-09-16,Manhattan,10002.0,Apartment,Entire home/apt,1.0,130,1,9,96.0
3588545,2012-09-16,Brooklyn,11238.0,Apartment,Entire home/apt,1.0,100,1,1,100.0
3589347,2012-09-17,Manhattan,10009.0,Apartment,Private room,1.0,90,1,2,70.0
3589753,2012-09-17,Manhattan,10003.0,Apartment,Private room,1.0,60,1,1,100.0
3590938,2012-09-17,Brooklyn,11249.0,Loft,Entire home/apt,1.0,400,1,4,100.0
3592630,2012-09-17,Manhattan,10011.0,Apartment,Entire home/apt,1.0,280,1,10,100.0
3593241,2012-09-17,Manhattan,10280.0,Apartment,Entire home/apt,2.0,125,1,16,89.0
3593603,2012-09-17,Brooklyn,11206.0,Apartment,Private room,1.0,50,1,4,85.0
3594047,2012-09-17,Manhattan,10014.0,Apartment,Entire home/apt,1.0,650,1,2,100.0
3594460,2012-09-17,Manhattan,10003.0,Apartment,Private room,1.0,150,1,4,85.0
3595395,2012-09-17,Brooklyn,11221.0,Apartment,Entire home/apt,1.0,150,1,23,96.0
3595970,2012-09-17,Manhattan,10031.0,Apartment,Entire home/apt,3.0,179,1,11,100.0
3597177,2012-09-17,Manhattan,10009.0,Apartment,Entire home/apt,1.0,140,1,9,95.0
3597708,2012-09-17,Brooklyn,11238.0,Apartment,Entire home/apt,1.0,100,1,8,98.0
3599539,2012-09-17,Queens,11385.0,Apartment,Private room,1.0,49,1,8,93.0
3599914,2012-09-17,Brooklyn,11215.0,Apartment,Entire home/apt,2.0,175,1,26,91.0
3603872,2012-09-18,Brooklyn,11206.0,Apartment,Entire home/apt,1.0,135,1,10,91.0
3604585,2012-09-18,Brooklyn,11226.0,Apartment,Private room,1.0,55,1,2,90.0
3605606,2012-09-18,Brooklyn,11215.0,Apartment,Entire home/apt,1.0,157,1,32,89.0
3606862,2012-09-18,Manhattan,10025.0,Bed & Breakfast,Private room,1.0,90,1,2,97.0
3607671,2012-09-18,Brooklyn,11217.0,Apartment,Entire home/apt,1.0,125,1,2,100.0
3609766,2012-09-18,Brooklyn,11211.0,Apartment,Entire home/apt,2.0,125,1,1,100.0
3609824,2012-09-18,Brooklyn,11211.0,Apartment,Entire home/apt,1.0,199,1,21,94.0
3610085,2012-09-18,Manhattan,10009.0,Apartment,Private room,1.0,119,1,2,100.0
3613927,2012-09-19,Manhattan,10012.0,Apartment,Entire home/apt,1.0,188,1,2,100.0
3615390,2012-09-19,Manhattan,10011.0,Apartment,Entire home/apt,1.0,189,1,8,100.0
3615824,2012-09-19,Manhattan,10005.0,Apartment,Private room,1.0,210,1,2,100.0
3616255,2012-09-19,Manhattan,10026.0,Apartment,Private room,1.0,75,1,26,93.0
3616541,2012-09-19,Brooklyn,11216.0,Apartment,Private room,1.0,60,1,77,93.0
3619272,2012-09-19,Brooklyn,11211.0,Apartment,Private room,1.0,75,1,5,96.0
3619541,2012-09-19,Brooklyn,11216.0,House,Entire home/apt,6.0,460,1,28,91.0
3620517,2012-09-19,Manhattan,10016.0,Apartment,Entire home/apt,2.0,190,1,2,90.0
3621084,2012-09-19,Manhattan,10030.0,Apartment,Private room,2.0,90,1,57,95.0
3621467,2012-09-20,Manhattan,10002.0,Apartment,Entire home/apt,1.0,110,1,7,86.0
3625115,2012-09-20,Manhattan,10001.0,Apartment,Entire home/apt,1.0,200,1,3,100.0
3625735,2012-09-20,Staten Island,10304.0,House,Private room,1.0,75,1,16,92.0
3625919,2012-09-20,Brooklyn,11206.0,Apartment,Entire home/apt,1.0,115,1,4,95.0
3627104,2012-09-20,Manhattan,10002.0,Apartment,Entire home/apt,1.0,125,1,1,100.0
3628392,2012-09-20,Manhattan,10003.0,Apartment,Entire home/apt,1.0,160,1,22,93.0
3629989,2012-09-20,Manhattan,10009.0,Apartment,Entire home/apt,2.0,150,1,1,100.0
3633413,2012-09-21,Manhattan,10019.0,Apartment,Entire home/apt,4.0,240,1,55,82.0
3634799,2012-09-21,Brooklyn,11211.0,Apartment,Entire home/apt,1.0,189,1,3,100.0
3635304,2012-09-21,Manhattan,10019.0,Apartment,Private room,1.0,95,1,20,91.0
3635728,2012-09-21,Manhattan,10003.0,Apartment,Entire home/apt,3.0,255,1,80,86.0
3636235,2012-09-21,Manhattan,10009.0,Apartment,Entire home/apt,3.0,208,1,42,97.0
3638650,2012-09-21,Brooklyn,11222.0,Apartment,Private room,1.0,40,1,2,80.0
3639678,2012-09-22,Brooklyn,11201.0,Apartment,Private room,1.0,85,1,69,87.0
3640784,2012-09-22,Brooklyn,11238.0,Apartment,Entire home/apt,2.0,150,1,7,100.0
3641294,2012-09-22,Manhattan,10040.0,Apartment,Entire home/apt,2.0,100,1,3,100.0
3641304,2012-09-22,Queens,11106.0,House,Entire home/apt,1.0,190,1,1,60.0
3641595,2012-09-22,Brooklyn,11215.0,House,Entire home/apt,2.0,140,1,43,95.0
3642035,2012-09-22,Brooklyn,11216.0,Apartment,Entire home/apt,2.0,275,1,5,100.0
3642701,2012-09-22,Manhattan,10003.0,Loft,Entire home/apt,4.0,250,1,9,85.0
3643261,2012-09-22,Queens,11237.0,Apartment,Entire home/apt,2.0,95,1,54,90.0
3644372,2012-09-22,Brooklyn,11222.0,Apartment,Entire home/apt,4.0,250,1,5,96.0
3645623,2012-09-22,Brooklyn,11238.0,Apartment,Private room,1.0,75,1,39,89.0
3646064,2012-09-22,Manhattan,10025.0,Apartment,Entire home/apt,2.0,120,1,7,97.0
3646372,2012-09-22,Manhattan,10025.0,Apartment,Private room,1.0,115,1,5,100.0
3646549,2012-09-23,Brooklyn,11211.0,Apartment,Entire home/apt,3.0,135,1,19,86.0
3652652,2012-09-23,Brooklyn,11215.0,Apartment,Private room,1.0,70,1,6,87.0
3654097,2012-09-23,Bronx,10454.0,Bed & Breakfast,Private room,1.0,65,1,2,100.0
3654647,2012-09-23,Manhattan,10036.0,Apartment,Entire home/apt,1.0,199,1,82,90.0
3659718,2012-09-24,Manhattan,10019.0,Apartment,Private room,1.0,99,1,16,80.0
3661941,2012-09-24,Manhattan,10027.0,Apartment,Private room,1.0,150,1,9,93.0
3662459,2012-09-24,Manhattan,10003.0,Apartment,Entire home/apt,2.0,200,1,40,95.0
3663033,2012-09-24,Brooklyn,11249.0,Apartment,Entire home/apt,1.0,150,1,3,100.0
3663175,2012-09-24,Manhattan,10034.0,Apartment,Entire home/apt,2.0,180,1,10,96.0
3663218,2012-09-24,Brooklyn,11211.0,Apartment,Private room,1.0,60,1,1,80.0
3663784,2012-09-24,Queens,11102.0,Apartment,Private room,1.0,79,1,5,100.0
3663809,2012-09-24,Brooklyn,11205.0,Loft,Private room,1.0,50,1,2,100.0
3664074,2012-09-24,Manhattan,10011.0,Apartment,Entire home/apt,1.0,220,1,1,100.0
3665164,2012-09-24,Manhattan,10001.0,Apartment,Private room,1.0,199,1,22,93.0
3665362,2012-09-24,Brooklyn,11249.0,Apartment,Entire home/apt,2.0,200,1,51,94.0
3665794,2012-09-24,Manhattan,10009.0,Apartment,Entire home/apt,1.0,169,1,89,96.0
3666608,2012-09-24,Brooklyn,11231.0,House,Private room,2.0,220,1,27,96.0
3667905,2012-09-25,Brooklyn,11211.0,Apartment,Private room,1.0,105,1,3,100.0
3672503,2012-09-25,Brooklyn,11215.0,Apartment,Entire home/apt,3.0,100,1,1,100.0
3672705,2012-09-25,Manhattan,10026.0,Apartment,Private room,1.0,127,1,44,94.0
3672774,2012-09-25,Brooklyn,11238.0,Apartment,Entire home/apt,2.0,179,1,145,93.0
3673451,2012-09-25,Brooklyn,11211.0,Apartment,Private room,1.0,90,1,14,95.0
3673504,2012-09-25,Manhattan,10011.0,Apartment,Entire home/apt,1.0,218,1,4,90.0
3674378,2012-09-25,Brooklyn,11233.0,House,Entire home/apt,3.0,110,1,17,98.0
3674426,2012-09-25,Brooklyn,11226.0,House,Shared room,2.0,69,1,8,77.0
3675377,2012-09-25,Manhattan,10005.0,Apartment,Entire home/apt,1.0,250,1,20,100.0
3675389,2012-09-25,Brooklyn,11211.0,Apartment,Entire home/apt,2.0,180,1,5,92.0
3675496,2012-09-25,Queens,11106.0,Apartment,Private room,2.0,59,1,61,89.0
3676701,2012-09-25,Brooklyn,11238.0,Apartment,Entire home/apt,1.0,125,1,1,80.0
3677131,2012-09-25,Brooklyn,11231.0,Apartment,Private room,1.0,80,1,8,95.0
3677256,2012-09-25,Brooklyn,11215.0,House,Private room,1.0,85,1,36,91.0
3680008,2012-09-26,Queens,11101.0,Apartment,Entire home/apt,1.0,160,1,10,98.0
3684052,2012-09-26,Brooklyn,11237.0,Apartment,Private room,1.0,40,1,9,90.0
3684360,2012-09-26,Bronx,10467.0,Apartment,Private room,1.0,49,1,45,89.0
3686118,2012-09-26,Brooklyn,11238.0,Apartment,Entire home/apt,1.0,115,1,8,85.0
3686428,2012-09-26,Brooklyn,11216.0,House,Private room,3.0,85,1,55,88.0
3689440,2012-09-27,Manhattan,10011.0,Apartment,Private room,1.0,149,1,1,100.0
3689829,2012-09-27,Brooklyn,11238.0,Apartment,Entire home/apt,2.0,200,1,12,98.0
3691863,2012-09-27,Brooklyn,11221.0,Apartment,Private room,1.0,85,1,22,96.0
3692019,2012-09-27,Manhattan,10012.0,Apartment,Entire home/apt,1.0,120,1,1,100.0
3692309,2012-09-27,Manhattan,10025.0,Apartment,Private room,1.0,99,1,24,95.0
3693307,2012-09-27,Brooklyn,11218.0,Apartment,Private room,1.0,85,1,22,97.0
3693847,2012-09-27,Brooklyn,11211.0,Apartment,Private room,1.0,87,1,12,96.0
3696156,2012-09-27,Manhattan,10003.0,Apartment,Private room,1.0,110,1,4,90.0
3697007,2012-09-27,Brooklyn,11226.0,Apartment,Entire home/apt,1.0,99,1,111,96.0
3697108,2012-09-28,Manhattan,10003.0,Apartment,Entire home/apt,1.0,229,1,3,86.0
3699733,2012-09-28,Brooklyn,11238.0,Apartment,Private room,1.0,50,1,3,93.0
3700328,2012-09-28,Brooklyn,11222.0,Loft,Private room,1.0,855,1,4,91.0
3700637,2012-09-28,Brooklyn,11211.0,Apartment,Entire home/apt,1.0,200,1,1,100.0
3701110,2012-09-28,Brooklyn,11222.0,Apartment,Entire home/apt,2.0,167,1,35,91.0
3702850,2012-09-28,Brooklyn,11211.0,Apartment,Private room,1.0,95,1,3,100.0
3703398,2012-09-28,Manhattan,10002.0,Apartment,Entire home/apt,3.0,166,1,7,90.0
3704762,2012-09-28,Manhattan,10013.0,Apartment,Entire home/apt,2.0,224,1,3,100.0
3707465,2012-09-29,Brooklyn,11215.0,House,Entire home/apt,4.0,250,1,5,92.0
3709495,2012-09-29,Brooklyn,11206.0,Loft,Entire home/apt,2.0,135,1,12,93.0
3710393,2012-09-29,Brooklyn,11216.0,Apartment,Private room,1.0,80,1,18,88.0
3710931,2012-09-29,Manhattan,10009.0,Apartment,Entire home/apt,1.0,172,1,6,95.0
3711499,2012-09-29,Brooklyn,11238.0,Apartment,Entire home/apt,1.0,99,1,1,94.0
3712333,2012-09-30,Manhattan,10029.0,Apartment,Private room,1.0,99,1,3,100.0
3715319,2012-09-30,Manhattan,10031.0,Apartment,Private room,1.0,50,1,6,93.0
3715873,2012-09-30,Brooklyn,11230.0,Apartment,Entire home/apt,1.0,103,1,18,86.0
3717536,2012-09-30,Brooklyn,11216.0,Apartment,Entire home/apt,1.0,67,1,7,90.0
3719312,2012-09-30,Brooklyn,11211.0,Apartment,Entire home/apt,2.0,175,1,2,100.0
3720131,2012-09-30,Manhattan,10009.0,Apartment,Entire home/apt,1.0,200,1,1,100.0
3725105,2012-10-01,Manhattan,10009.0,Apartment,Private room,1.0,85,1,1,80.0
3725459,2012-10-01,Manhattan,10013.0,Apartment,Private room,1.0,80,1,12,91.0
3725604,2012-10-01,Manhattan,10014.0,Apartment,Entire home/apt,1.0,195,1,3,100.0
3726131,2012-10-01,Manhattan,10027.0,Apartment,Entire home/apt,1.0,135,1,7,94.0
3726331,2012-10-01,Brooklyn,11226.0,Apartment,Entire home/apt,1.0,130,1,1,100.0
3726366,2012-10-01,Manhattan,10009.0,Apartment,Entire home/apt,1.0,140,1,20,93.0
3728810,2012-10-01,Manhattan,10014.0,Apartment,Private room,1.0,95,1,3,100.0
3729928,2012-10-01,Manhattan,10024.0,Apartment,Entire home/apt,1.0,275,1,39,96.0
3731130,2012-10-01,Manhattan,10009.0,Apartment,Private room,1.0,115,1,18,87.0
3731161,2012-10-01,Manhattan,10128.0,Apartment,Private room,1.0,152,1,33,94.0
3736960,2012-10-02,Manhattan,10065.0,Apartment,Entire home/apt,1.0,177,1,19,94.0
3738130,2012-10-02,Manhattan,10002.0,Apartment,Entire home/apt,2.0,199,1,17,93.0
3739543,2012-10-02,Manhattan,10012.0,Apartment,Entire home/apt,1.0,180,1,3,93.0
3740402,2012-10-02,Manhattan,10003.0,Apartment,Entire home/apt,1.0,196,1,23,99.0
3740730,2012-10-02,Manhattan,10001.0,Apartment,Entire home/apt,3.0,499,1,66,97.0
3741246,2012-10-02,Manhattan,10009.0,Apartment,Entire home/apt,1.0,175,1,7,97.0
